OBJECTID,uuid,event_id,event_name,start_date,end_date,locality,season,geometry_source,year,long,lat,location,OBJECTID,TARGET_FID,DATASETNAM,COMPLEVEL,WSCMDA,WSCSDA,WSCSSDA,FDA,WSCMDANAME,WSCSDANAME,WSCSSDANAM
631,791bc1da-c48b-427e-b722-9e0ba5104854,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Jean-de-Dieu,spring,MSPQ,2008,-69,47.9933035,-69.01952589999996 47.99330350000008,631,631,02QA003,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
632,782a9907-0aec-43ab-b272-b3d0a8c34091,e287ed58-0d88-45f9-8fe8-cc31b2d25fbe,,4/24/2007,n/a - nd,Saint-Fabien,spring,MSPQ,2007,-69,48.2852703,-68.86491369999999 48.285270300000036,632,632,02QA002,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
642,ca317887-26e8-496f-baf3-8be1420e0fdd,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-Antonin,spring,MSPQ,2011,-69,47.7346357,-69.41543099999996 47.73463570000007,642,642,02QA003,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
643,2e16e814-9df0-47e9-96fe-ac4491cd4ec4,69e501b6-0da1-412b-aba1-ba15cf83d5b4,,2/1/2013,n/a - nd,Saint-Modeste,winter,MSPQ,2013,-69,47.8145319,-69.38985889999998 47.81453190000008,643,643,02QA003,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
644,c5afbf82-afbb-47f8-a645-6675ee0202dd,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,L'Isle-Verte,spring,MSPQ,2008,-69,47.9941577,-69.32073779999996 47.99415770000007,644,644,02QA003,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
684,8549750d-d191-4c9a-9680-2b28e925981a,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sainte-Jeanne-d'Arc,spring,MSPQ,2017,-68,48.4765025,-68.02781439999995 48.47650250000004,684,684,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
685,b91e8777-c567-4930-a7a8-e3ce427eba06,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sainte-Jeanne-d'Arc,spring,MSPQ,2017,-68,48.4800659,-68.02540099999999 48.480065900000056,685,685,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
759,6afb071e-5343-43cf-b925-19a95ac2f5e8,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Sainte-Jeanne-d'Arc,spring,MSPQ,2011,-68,48.4641068,-67.98054019999995 48.46410680000008,759,759,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
762,d3e537bc-fa36-4c81-b88a-5d0f36dedb89,727d1cdd-a807-44a8-b670-95842fa00980,,3/9/2005,n/a - nd,Sainte-Jeanne-d'Arc,spring,MSPQ,2005,-68,48.4707995,-68.03353649999997 48.470799500000055,762,762,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
805,b1e7ec2b-2d1a-4aab-953f-0dfd6ef3a1f3,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Eugène-de-Ladrière,spring,MSPQ,2008,-69,48.2550205,-68.79757099999995 48.25502050000006,805,805,02QA002,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
827,39a52294-cf0a-4241-b336-aa5606969819,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,L'Isle-Verte,spring,MSPQ,1994,-69,48.0084091,-69.34410699999995 48.00840910000005,827,827,02QA003,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
956,fdb779ab-b976-4aa0-ae9b-18cf31255ab9,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Saint-Marcellin,spring,MSPQ,2013,-68,48.3544331,-68.19307839999993 48.35443310000005,956,956,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
978,83a6c436-ecbd-42af-9667-7263cdc24d27,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sainte-Angèle-de-Mérici,spring,MSPQ,2017,-68,48.524808,-68.09078699999998 48.524808000000064,978,978,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
1538,a14bb10f-7670-4c65-9253-c63ca20b5db4,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Sainte-Jeanne-d'Arc,spring,MSPQ,2017,-68,48.4951084,-67.95708499999995 48.49510840000005,1538,1538,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
1542,81929e81-099f-4a8a-bad0-83eff94c1462,eb90c263-6e20-48e8-a9ae-dc650ce6844a,,3/13/2013,n/a - nd,Mont-Joli,spring,MSPQ,2013,-68,48.5638703,-68.22438179999995 48.563870300000076,1542,1542,02QA001,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
1571,e34a7dab-5cc4-4d57-87c2-8891511f9507,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,La Trinité-des-Monts,spring,MSPQ,1994,-68,48.1319356,-68.49114399999996 48.13193560000008,1571,1571,02QA002,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
1583,2bb54e0f-5564-49fe-a47a-2fa1cead282d,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Rimouski,spring,MSPQ,2014,-69,48.3532235,-68.70970559999995 48.35322350000007,1583,1583,02QA002,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
1585,96603e27-3c11-4ce0-912d-44b15282e2cb,e94c9f60-4723-4586-adac-9486187adda3,,3/29/2020,5/17/2020,Rimouski,spring,MSPQ,2020,-69,48.4057674,-68.53913029999995 48.40576740000006,1585,1585,02QA002,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
1587,f02622a9-3f6a-4fd3-b607-60e9065efb4d,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Rimouski,spring,MSPQ,2021,-69,48.4057674,-68.53913029999995 48.40576740000006,1587,1587,02QA002,NHN-CL2,2,02Q,02QA,02QA,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Rimouski
54,5a73c30e-975a-43cd-b003-c86806988a16,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Saint-Ulric,spring,MSPQ,1994,-68,48.7718616,-67.68927879999995 48.77186160000008,54,54,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
58,d8155f66-efb5-48b4-917f-f42010903df3,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Cap-Chat,spring,MSPQ,1994,-67,49.0524736,-66.68604319999997 49.05247360000004,58,58,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
59,f78b9d62-d604-4138-9573-384bc7251033,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Matane,spring,MSPQ,2017,-68,48.8472038,-67.52913709999996 48.847203800000045,59,59,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
60,23abc444-7427-48a9-91cc-c4f3f69f633e,2d9ec237-03d1-46f4-9a81-8d661d5c3a95,,3/23/2012,3/25/2012,Matane,spring,MSPQ,2012,-68,48.8060513,-67.51297389999996 48.806051300000036,60,60,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
61,c3a56522-d234-4811-87ad-c9d7e1e6dc66,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Saint-Luc-de-Matane,spring,MSPQ,1994,-68,48.806797,-67.51018109999995 48.806797000000074,61,61,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
63,b00dc016-3d13-471b-b934-302e91a2cd84,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Cap-Chat,spring,MSPQ,2017,-67,49.0712882,-66.67207289999993 49.071288200000026,63,63,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
67,65b2e67a-5ba3-4cdb-aff7-b570ffc8a6e4,de8d7590-985b-48c3-8b5e-51e27900e793,,4/17/1994,n/a - nd,Les Méchins,spring,MSPQ,1994,-67,48.9996413,-66.96396079999994 48.999641300000064,67,67,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
127,d93a8994-a865-45fa-9876-a7e51035d768,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-Octave-de-Métis,spring,MSPQ,2011,-68,48.5994945,-68.04368229999994 48.59949450000005,127,127,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
167,24ed50d3-46ef-48dc-bfe3-58eedf76f6dd,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2004,-67,48.7080716,-67.38924609999998 48.70807160000004,167,167,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
171,319ffdf6-151b-4cd2-92da-a1377aef16b9,4ec91dbd-0f49-4584-ab42-600dbc888954,,5/1/1999,n/a - nd,Cap-Chat,spring,MSPQ,1999,-67,49.0525518,-66.68925179999997 49.05255180000006,171,171,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
178,1e9c88ca-1b10-4725-b38d-5a1340b6ff8e,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-Ulric-de-Matane,spring,MSPQ,2008,-68,48.7556246,-67.79122669999998 48.75562460000003,178,178,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
181,24119667-a305-43a2-ba5e-d8b7bec1e6bc,e287ed58-0d88-45f9-8fe8-cc31b2d25fbe,,4/24/2007,n/a - nd,Baie-des-Sables,spring,MSPQ,2007,-68,48.7547115,-67.79375179999994 48.75471150000004,181,181,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
185,902fe57d-d270-41c8-a9ac-89e848baf9ab,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Sainte-Paule,spring,MSPQ,2004,-68,48.6656081,-67.54029149999997 48.66560810000004,185,185,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
189,2c926229-0a55-42c4-89bb-e5604552915c,99bd0a30-1af0-49db-9ce7-1c12b7b9a39f,,3/1/1990,n/a - nd,Matane,spring,MSPQ,1990,-68,48.7748477,-67.54010129999995 48.774847700000066,189,189,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
191,310856bd-90c6-4153-a604-c4d3b337f312,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Matane,spring,MSPQ,2014,-68,48.8284064,-67.54063979999995 48.82840640000006,191,191,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
192,6a30dd31-d2a8-4ac4-b734-af391542ea0c,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Matane,spring,MSPQ,2009,-68,48.8232696,-67.53365889999998 48.82326960000006,192,192,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
193,326937ac-8466-4dde-a56c-865cec854ba1,72001f17-6dac-4ac1-85a9-b8f0c029b0b6,,5/13/1991,n/a - nd,Matane,spring,MSPQ,1991,-68,48.7374161,-67.50672139999995 48.737416100000075,193,193,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
195,f5ab9215-9f27-491d-b24f-2dc936779e2c,974938d4-84a0-46de-ba5b-3a446ede6bb3,,5/2/1990,n/a - nd,Matane,spring,MSPQ,1990,-68,48.8068363,-67.51125069999995 48.80683630000004,195,195,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
196,f08ebd69-3fab-43d9-a9f7-f78bbdf844a4,1bf8dbca-cc7f-4713-aaa7-5a01e7f99f7d,,4/10/1993,n/a - nd,Matane,spring,MSPQ,1993,-68,48.8300076,-67.53451389999998 48.830007600000044,196,196,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
198,246e5929-c2e8-40ad-9427-c5d6301caed7,ad2ab0c2-a577-4493-bc2c-305c8871d021,,4/1/1991,n/a - nd,Matane,spring,MSPQ,1991,-68,48.7367823,-67.50506419999994 48.73678230000007,198,198,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
199,80186134-695f-4ccb-a9dc-e3c375d30f6c,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Matane,spring,MSPQ,2004,-68,48.8061691,-67.51974769999998 48.806169100000034,199,199,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
200,fa2ca352-7e8b-4d79-8174-3fab777f0806,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Matane,spring,MSPQ,2008,-68,48.8061691,-67.51849989999994 48.806169100000034,200,200,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
201,2f0bce87-6af4-4f2b-b331-3e9a19ea11f7,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Matane,spring,MSPQ,2009,-68,48.8060906,-67.51737099999997 48.80609060000006,201,201,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
203,e29a1e4a-6161-4f9c-9da7-164fa2c86d56,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2011,-67,48.7157893,-67.40589059999996 48.71578930000004,203,203,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
204,6d79e68f-35ca-4396-a3f1-0e05280d0ae2,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Matane,spring,MSPQ,2008,-68,48.8376696,-67.53442789999997 48.83766960000003,204,204,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
205,e8975b2a-013a-4fa3-adad-63b6c4899405,8c901daf-8e02-4bcb-96a5-777dd6d23265,,3/26/2021,3/31/2021,Matane,spring,MSPQ,2021,-68,48.8434985,-67.52889619999996 48.84349850000007,205,205,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
207,30869520-76a5-4204-aa4d-4936c8d9bfdf,177914ab-ed18-4eaa-9f2f-102ff26d9ab5,,4/23/2001,n/a - nd,Sainte-Paule,spring,MSPQ,2001,-68,48.6658049,-67.54355959999998 48.66580490000007,207,207,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
213,32f72eb1-9f87-42ed-a1c4-7aff23894048,8d45d0e6-f9a1-4560-b41a-b964b0ad0a2e,,5/6/2011,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2011,-67,48.7179046,-67.40191409999994 48.717904600000054,213,213,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
218,1036f248-6bf4-44d5-b2e7-e4115452356a,27963df7-96bd-4a93-b76b-c3f5fbf967bf,,4/24/2012,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2012,-67,48.7161668,-67.40688879999993 48.71616680000005,218,218,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
219,a991183b-e31b-4bf5-b764-6a01ea1990e9,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2014,-67,48.7166858,-67.40810099999999 48.71668580000005,219,219,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
220,54a4156d-e21d-48de-b5ef-d5af96357e0c,ad2ab0c2-a577-4493-bc2c-305c8871d021,,4/1/1991,n/a - nd,Saint-René-de-Matane,spring,MSPQ,1991,-67,48.7147041,-67.40154099999995 48.71470410000006,220,220,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
221,3523af21-d27e-43dc-b807-2d2af4dbe4b6,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2004,-67,48.7147513,-67.39982969999994 48.714751300000046,221,221,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
223,81aec69a-517b-4db2-822d-9ab6acf20a6c,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-René-de-Matane,spring,MSPQ,2008,-67,48.7167416,-67.42405009999999 48.716741600000034,223,223,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
225,b551ca0e-429f-42a0-a5f0-5506f9db7a28,dc14cd63-1e9b-4dfd-abae-ef250ed39bfd,,4/29/2008,5/1/2008,Saint-René-de-Matane,spring,MSPQ,2008,-67,48.7151287,-67.40375149999994 48.71512870000004,225,225,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
229,add4ae1d-4a1d-4fc1-8ef6-f78d78b32187,99bd0a30-1af0-49db-9ce7-1c12b7b9a39f,,3/1/1990,n/a - nd,Saint-René-de-Matane,spring,MSPQ,1990,-67,48.7013367,-67.37729349999995 48.70133670000007,229,229,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
230,c59db69c-c949-421b-b670-677495b200ba,023493ce-1382-4da3-adf8-aca6a9a5a867,,4/1/2014,n/a - nd,Saint-Noël,spring,MSPQ,2014,-68,48.5964744,-67.84370999999999 48.596474400000034,230,230,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
235,d025a9ec-8d74-4bf5-b2f3-482fc0a4bf64,69e501b6-0da1-412b-aba1-ba15cf83d5b4,,2/1/2013,n/a - nd,Les Méchins,winter,MSPQ,2013,-67,48.9965242,-66.96066659999997 48.99652420000007,235,235,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
279,a1da5758-e8b1-4dc6-9f39-f4b1ee9c4e82,69e501b6-0da1-412b-aba1-ba15cf83d5b4,,2/1/2013,n/a - nd,Cap-Chat,winter,MSPQ,2013,-67,49.0533328,-66.68342869999998 49.05333280000008,279,279,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
285,91c60339-ebdf-47ee-ac66-f5027464cc46,92dceb97-6538-48af-aecc-4a0dfb5f53a2,,12/24/2004,n/a - nd,Cap-Chat,winter,MSPQ,2004,-67,49.0533328,-66.68830109999993 49.05333280000008,285,285,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
287,dd0427dc-111a-4a4e-9f68-aa3804dd0c01,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Cap-Chat,spring,MSPQ,2004,-67,49.0694833,-66.67875769999995 49.06948330000006,287,287,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
288,a1d0539d-f0e8-4eaa-ab34-26230929c0a8,7490c0c7-fb3d-44aa-9b0f-f33b4a1c6e31,,12/26/2003,n/a - nd,Cap-Chat,winter,MSPQ,2003,-67,49.0704261,-66.67271619999997 49.07042610000008,288,288,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
290,74a7858e-37c6-452e-ac1a-814416bdcadf,92dceb97-6538-48af-aecc-4a0dfb5f53a2,,12/24/2004,n/a - nd,Cap-Chat,winter,MSPQ,2004,-67,49.0727984,-66.67285999999996 49.07279840000007,290,290,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
291,14a936a5-f916-4241-a7e8-498b411a9f80,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Cap-Chat,spring,MSPQ,2004,-67,49.0764894,-66.68194399999999 49.07648940000007,291,291,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
354,6de3779d-f8ec-400d-affd-f07cac290acc,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Les Méchins,spring,MSPQ,2017,-67,48.979906,-66.95706579999995 48.97990600000003,354,354,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
436,1777f116-c684-4299-b248-96c7d4f448c3,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Matane,spring,MSPQ,2017,-68,48.7927631,-67.53898869999995 48.79276310000006,436,436,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
523,3fe152a0-8e74-41b9-af70-15c097d53f7f,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Saint-Ulric,spring,MSPQ,2004,-68,48.7536234,-67.69804349999998 48.75362340000004,523,523,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
551,92a6b515-2ea8-48dd-a9a0-1e7bb19feae4,b513a4b2-3ced-4383-8c72-b49e46387996,,4/4/2005,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2005,-67,48.672964,-67.35533639999994 48.672964000000036,551,551,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
561,e9e5dbbd-f6c4-4419-86aa-b81ee817d55a,1bf8dbca-cc7f-4713-aaa7-5a01e7f99f7d,,4/10/1993,n/a - nd,Matane,spring,MSPQ,1993,-68,48.84563,-67.52658499999995 48.84563000000003,561,561,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
681,c8b62654-b916-404d-bb1c-a9f09a3e5a4b,65299586-3da9-43bb-9101-4e0cda2c78d7,,1/15/2006,n/a - nd,Cap-Chat,winter,MSPQ,2006,-67,49.074284,-66.67535849999996 49.074284000000034,681,681,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
752,ade0ab95-a595-4107-a30c-6e6588402f9b,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Cap-Chat,spring,MSPQ,2009,-67,49.0720872,-66.67517109999994 49.072087200000055,752,752,02QB001,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
776,c8d99420-2e1b-497e-9823-0b27b1e599c8,2d9ec237-03d1-46f4-9a81-8d661d5c3a95,,3/23/2012,3/25/2012,Saint-Tharcisius,spring,MSPQ,2012,-67,48.5488929,-67.31077279999994 48.548892900000055,776,776,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
795,cb98be65-4995-4a35-b6b1-0ea98c8720db,45cc7fe3-ee7d-4ffa-9714-eeda1056ad93,,4/26/2009,n/a - nd,Saint-René-de-Matane,spring,MSPQ,2009,-67,48.7154119,-67.40482099999997 48.71541190000005,795,795,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
818,a14e799e-6007-413e-8e9a-ec9876cfe096,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Saint-René-de-Matane,spring,MSPQ,2017,-67,48.7221021,-67.45645069999995 48.72210210000003,818,818,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
842,59a8053b-f0d6-4845-beea-d21cd5c402f2,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Matane,spring,MSPQ,2017,-68,48.806656,-67.53499759999994 48.80665600000003,842,842,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
967,bb5b798a-1db3-412c-a9b7-5a4c9d70277e,90391499-ff11-4d65-8e8a-9d4edb9e6d6a,,5/1/2004,n/a - nd,Matane,spring,MSPQ,2004,-68,48.8447256,-67.52829089999994 48.84472560000006,967,967,02QB002,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
988,9b027327-6536-415b-a22b-bfc9cc894ff6,15c4816e-a892-4a0f-9bbb-4ce2cceeb77e,,4/7/2017,5/15/2017,Saint-Octave-de-Métis,spring,MSPQ,2017,-68,48.6083486,-68.02754629999998 48.608348600000056,988,988,02QB003,NHN-CL2,2,02Q,02QB,02QB,St. Lawrence Drainage Area,Northern Gaspé Peninsula,Matane
